발주번호,발주유형,발주현황,SKU ID,SKU 이름,SKU Barcode,물류센터,입고예정일,발주일,발주수량,확정수량,입고수량,매입유형,면세여부,생산연도,제조일자,유통(소비)기한,매입가,공급가,부가세,총발주 매입금,입고금액,Xdock
142627731,일반,거래처확인요청,59070986,보아르 미스팀클링 고온수 패브릭 쇼파 스팀 습식 청소기 화이트 VSCL-003WH,8809822426317,오아 주식회사,2026-09-18,2026-09-17 08:59:14,24,24,0,직매입,N,,,,119930,109027,10903,2878320,0,N
142627731,일반,거래처확인요청,47936724,오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK,8809822425136,오아 주식회사,2026-09-18,2026-09-17 08:59:14,81,81,0,직매입,N,,,,43416,39469,3947,3516696,0,N
142627731,일반,거래처확인요청,38157908,오아 슈퍼플로우 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 수이온 드라이어,8809822422869,오아 주식회사,2026-09-18,2026-09-17 08:59:14,1,1,0,직매입,N,,,,86430,78573,7857,86430,0,N
142627731,일반,거래처확인요청,68462854,오아 퀵차지탱크 PD 대용량100W 고속충전 보조배터리 20000mAh 블랙 OBAT-003BK,8809822428489,오아 주식회사,2026-09-18,2026-09-17 08:59:14,14,14,0,직매입,N,,,,40066,36424,3642,560924,0,N
142627731,일반,거래처확인요청,27056005,보아르 워시스핀C 무선 충전식 욕실 청소기 VCL-031WH,8809822421923,오아 주식회사,2026-09-18,2026-09-17 08:59:14,3,3,0,직매입,N,,,,16616,15105,1511,49848,0,N
142627731,일반,거래처확인요청,54145830,오아 그립인 스마트 체중계 가정용 체지방 디지털 체성분 측정기 OSCA-001WH,8809822425495,오아 주식회사,2026-09-18,2026-09-17 08:59:14,9,9,0,직매입,N,,,,52930,48118,4812,476370,0,N
142627731,일반,거래처확인요청,4152608,오아 아이브릭 블루투스 스피커 OA-IBRICK 골든우드,8809487303282,오아 주식회사,2026-09-18,2026-09-17 08:59:14,168,168,0,직매입,N,,,,16616,15105,1511,2791488,0,N
142627731,일반,거래처확인요청,64214259,오아 히트스팟S 미니 손목 무선 EMS 저주파 온열 마사지기 블랙 OMSG-025BK,8809822427666,오아 주식회사,2026-09-18,2026-09-17 08:59:14,57,57,0,직매입,N,,,,32093,29175,2918,1829301,0,N
142627731,일반,거래처확인요청,76375597,오아 컬리미 속눈썹 고데기 온열 히팅 뷰러 화이트 OHEC-003WH,8800367920384,오아 주식회사,2026-09-18,2026-09-17 08:59:14,3,3,0,직매입,N,,,,16491,14992,1499,49473,0,N
142627731,일반,거래처확인요청,4152606,오아 아이브릭 블루투스 스피커 OA-IBRICK 딥우드,8809487303275,오아 주식회사,2026-09-18,2026-09-17 08:59:14,192,192,0,직매입,N,,,,16616,15105,1511,3190272,0,N
142627731,일반,거래처확인요청,64214258,오아 히트스팟S 미니 손목 무선 EMS 저주파 온열 마사지기 베이지 OMSG-025BE,8809822427673,오아 주식회사,2026-09-18,2026-09-17 08:59:14,14,14,0,직매입,N,,,,32093,29175,2918,449302,0,N
142627731,일반,거래처확인요청,38312169,오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기,8809822422906,오아 주식회사,2026-09-18,2026-09-17 08:59:14,24,24,0,직매입,N,,,,23316,21196,2120,559584,0,N
142627710,일반,거래처확인요청,4125377,오아 슬리머 마사지기 OA-MA900 (브라운),8809487303572,오아 주식회사,2026-09-18,2026-09-17 08:59:14,360,360,0,직매입,N,,,,21976,19978,1998,7911360,0,N
142627673,일반,거래처확인요청,70251147,보아르 이지업 텀블렌더 대용량 휴대용 믹서기 무선 과일 블렌더 VBLD-005IV,8809822428625,오아 주식회사,2026-09-18,2026-09-17 08:59:14,11,11,0,직매입,N,,,,30083,27348,2735,330913,0,N
142627673,일반,거래처확인요청,75741354,오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W 화이트 OHA-032WH,8800367920285,오아 주식회사,2026-09-18,2026-09-17 08:59:14,348,348,0,직매입,N,,,,43416,39469,3947,15108768,0,N
